file	scene	idx	ua
resg08_06.ks	*dummy2	19	Я про те, скільки саме ти їй сказала.
resg08_06.ks	*dummy2	20	Майже все я лишила в секреті. І те, що Маюрі-чан загине, теж…
resg08_06.ks	*dummy2	21	Яке полегшення.
resg08_06.ks	*dummy2	22	Ти й досі вважаєш, що це жарт?
resg08_06.ks	*dummy2	23	Рюкако хитає головою.\nОтже… вона мені повірила?
resg08_06.ks	*dummy2	24	Ем, то що ж це за важлива розмова, няв?
resg08_06.ks	*dummy2	25	Я так намагався говорити лагідно, що збився на манеру Фейріс.
resg08_06.ks	*dummy2	26	Відколи Рюкако стала дівчиною, мені з нею страшенно незручно.
resg08_06.ks	*dummy2	27	…Ем.
resg08_06.ks	*dummy2	28	Я… я…
resg08_06.ks	*dummy2	29	Т-Так?
resg08_06.ks	*dummy2	30	…хочу попросити…
resg08_06.ks	*dummy2	31	Гм…?
resg08_06.ks	*dummy2	32	…
resg08_06.ks	*dummy2	33	Окабе-сан… те, що ви казали вчора…
resg08_06.ks	*dummy2	34	Так?
resg08_06.ks	*dummy2	35	Я… вірю.
resg08_06.ks	*dummy2	36	Т-Тоді добре!
resg08_06.ks	*dummy2	37	Тобто вона згодна знову стати хлопцем.
resg08_06.ks	*dummy2	38	Хоч я, по суті, її й скривдив.
resg08_06.ks	*dummy2	39	І все одно вона мені повірила — і це мене щиро радує.
resg08_06.ks	*dummy2	40	…І ось, ем…
resg08_06.ks	*dummy2	41	За те… що я знову стану хлопцем…
resg08_06.ks	*dummy2	42	«За те»? Тобто це умова обміну?
resg08_06.ks	*dummy2	43	Тільки на сьогодні… і на завтра…
resg08_06.ks	*dummy2	44	до того, як Маюрі-чан опиниться в небезпеці… цього досить…
resg08_06.ks	*dummy2	45	Що? Про що вона?
resg08_06.ks	*dummy2	46	…Тому…
resg08_06.ks	*dummy2	47	…будьте, будь ласка, моїм…
resg08_06.ks	*dummy2	48	…Гм? Я не почув. Повтори, будь ласка.
resg08_06.ks	*dummy2	49	…будьте, будь ласка, моїм хлоп…
resg08_06.ks	*dummy2	50	Скажи виразно. Якщо це в моїх силах, я зроблю все.
resg08_06.ks	*dummy2	51	Хлоп… цем…
resg08_06.ks	*dummy2	52	Що?
resg08_06.ks	*dummy2	53	Б-Будьте, будь ласка, моїм хлопцем…!
resg08_06.ks	*dummy2	54	Х л о п ц е м.
resg08_06.ks	*dummy2	55	Слово дійшло до мозку страшенно довгою дорогою.
resg08_06.ks	*dummy2	56	Що… Рюкако щойно сказала?
resg08_06.ks	*dummy2	57	Щоб я був її хлопцем — тільки сьогодні й завтра?
resg08_06.ks	*dummy2	58	Ч-Чому…?
resg08_06.ks	*dummy2	59	Бо…
resg08_06.ks	*dummy2	60	Бо ви мені… подобаєтесь.
resg08_06.ks	*dummy2	61	Щ-Що…
resg08_06.ks	*dummy2	62	С-Стривай хвилинку.
resg08_06.ks	*dummy2	63	Так одразу — це занадто.
resg08_06.ks	*dummy2	64	Я не можу нормально думати.
resg08_06.ks	*dummy2	65	…
resg08_06.ks	*dummy2	66	Ні-ні-ні!\nЦе ж неправильно!
resg08_06.ks	*dummy2	67	Я щойно ледь не відчув до неї ніжність!
resg08_06.ks	*dummy2	68	Д-Дай мені подумати! Дві хвилини… ні, п'ять хвилин!
resg08_06.ks	*dummy2	69	Вигукнувши це, я розвертаюся на п'яті й даю драла, мов заєць.
resg08_06.ks	*dummy2	70	Мені так соромно, що я навіть не можу обернутися.
resg08_06.ks	*dummy2	71	О, Окаріне. Ну як?
resg08_06.ks	*dummy2	72	Ти попросив у Рюки-чан пробачення?
resg08_06.ks	*dummy2	73	Т-Так, отож. Кладемо Соковите караґе номер один у хвильовку, гріємо, і виходить, що Ді-мейл — це, власне, А-Бе-Це, і…
resg08_06.ks	*dummy2	74	???
resg08_06.ks	*dummy2	75	А отже, мікрохвильова піч — витвір <tips,268,алхімії> «лицарів», що успадкували вчення <tips,267,Братства Розенкрейцерів>,
resg08_06.ks	*dummy2	76	і саме те «дзинь» є пристроєм для промивання мозку, хоча насправді те «дзинь» не значить абсолютно нічого…
resg08_06.ks	*dummy2	77	Ой-ой, Окарін зламався…
resg08_06.ks	*dummy2	78	Бурмочучи цю маячню, я готую Машину Таймліпу.
resg08_06.ks	*dummy2	79	Що ти робиш?
resg08_06.ks	*dummy2	80	З-Здійснюю невеликий тактичний відступ.
resg08_06.ks	*dummy2	81	Такти…?
resg08_06.ks	*dummy2	82	На коли стрибати?
resg08_06.ks	*dummy2	83	Чим далі, тим краще. Так, точно.
resg08_06.ks	*dummy2	84	Далеко. Якнайдалі.
resg08_06.ks	*dummy2	85	Стрибаю аж на 11 серпня — це межа, куди дістає машина.
resg08_06.ks	*dummy2	86	Двома стрибками поспіль — близько шістдесяти семи годин.
resg08_06.ks	*dummy2	87	Розплющую очі — а перед мною Курісу.
resg08_06.ks	*dummy2	88	Копається в проводці ТелефоноХвильовки (робоча назва).
resg08_06.ks	*dummy2	89	Не витріщайся, відволікаєш. Скільки разів повторювати?
resg08_06.ks	*dummy2	90	Ясно, вона якраз переробляє її на Машину Таймліпу.
resg08_06.ks	*dummy2	91	Перебивати її не годиться, але більше мені ні на кого покластися.
resg08_06.ks	*dummy2	92	У мене справа до тебе, генію нейронауки.
resg08_06.ks	*dummy2	93	Коротко.
resg08_06.ks	*dummy2	94	Хочу, щоб ти пішла зі мною до святилища Янабаяші.
resg08_06.ks	*dummy2	95	Назви причину. Якщо це побачення — відмовляюсь.
resg08_06.ks	*dummy2	96	Щ-Щоб я, і побачення? Таке слабацтво не для мене!
resg08_06.ks	*dummy2	97	Та ще й з асистенткою! Жартуй, та не пережартовуй!
resg08_06.ks	*dummy2	98	…
resg08_06.ks	*dummy2	99	К-Коротше, мова про різницю між чоловічим і жіночим мозком.
resg08_06.ks	*dummy2	100	Нічого не розумію.
resg08_06.ks	*dummy2	101	Коротко розповідаю, що трапилося з Рюкако.
resg08_06.ks	*dummy2	102	І про поточну ситуацію теж.
resg08_06.ks	*dummy2	103	Котрий це вже раз я все це пояснюю Курісу…
resg08_06.ks	*dummy2	104	А, Окабе-сан… і Макісе-сан. Ви прийшли помолитися?
resg08_06.ks	*dummy2	105	Ем, кхм. Насправді ми хочемо з тобою поговорити, Урушібара-сан.
resg08_06.ks	*dummy2	106	Ось план, який я придумав. Назва — операція «Крістіна».
resg08_06.ks	*dummy2	107	Нехай Курісу сама все Рюкако пояснить, замість мене.
resg08_06.ks	*dummy2	108	Про що саме?
resg08_06.ks	*dummy2	109	Ти знала, що чоловічий і жіночий мозок працюють зовсім по-різному?
resg08_06.ks	*dummy2	110	Так…?
resg08_06.ks	*dummy2	111	Стій-стій…
resg08_06.ks	*dummy2	112	У чоловіків активніша права півкуля, у жінок — ліва.
resg08_06.ks	*dummy2	113	Е, ем…?
resg08_06.ks	*dummy2	114	До речі, права півкуля відповідає за обробку образів, простір і цілісні судження.
resg08_06.ks	*dummy2	115	Ліва — за мову й, скажімо, обчислення.
resg08_06.ks	*dummy2	116	А, і ще: праву й ліву півкулі з'єднує мозолисте тіло, і в жінок воно розвинене краще.
resg08_06.ks	*dummy2	117	Ти ж чула, що жінки можуть робити кілька справ водночас? Є теорія, що це саме через розвинене мозолисте тіло.
resg08_06.ks	*dummy2	118	Еее… ем…?
resg08_06.ks	*dummy2	119	Про що вона взагалі…
resg08_06.ks	*dummy2	120	Хоча, правду кажучи, це радше побутовий міф, майже псевдонаука, — достовірність невисока.
resg08_06.ks	*dummy2	121	Можна дещо перевірити на тобі?
resg08_06.ks	*dummy2	122	П-Перевірити що?
resg08_06.ks	*dummy2	123	Хочу зробити мапування — з'ясувати, чи твій мозок дає жіночий, чи чоловічий патерн.
resg08_06.ks	*dummy2	124	А що таке мапування…?
resg08_06.ks	*dummy2	125	Мапування мозкових хвиль. Просто візьму зразок твоєї енцефалограми. Дослідимо — і все стане ясно.
resg08_06.ks	*dummy2	126	Ну? Ну? Боляче не буде.
resg08_06.ks	*dummy2	127	Н-Не хочу…
resg08_06.ks	*dummy2	128	Та все буде добре, чесно. Я гарантую, ну ходімо, ходімо…
resg08_06.ks	*dummy2	129	Ти що, старий збоченець?!
resg08_06.ks	*dummy2	130	Щ-Що?! Вона ж цінна піддослідна —
resg08_06.ks	*dummy2	131	Іди додому, експериментоманко!
resg08_06.ks	*dummy2	132	А, он як. Я, значить, допомагаю, а мені отаке.
resg08_06.ks	*dummy2	133	Тоді, як велено, іду. Далі давай сам.
resg08_06.ks	*dummy2	134	Буркочучи щось собі під ніс, Курісу войовничо розправляє плечі й виходить зі святилища.
resg08_06.ks	*dummy2	135	Окабе-сан, ем, про що ж говорила Макісе-сан…?
resg08_06.ks	*dummy2	136	К-Коротше, ем…
resg08_06.ks	*dummy2	137	Т-Ти насправді хлопець.
resg08_06.ks	*dummy2	138	Результат, ясна річ, той самий.
resg08_06.ks	*dummy2	139	Настав ранок.
resg08_06.ks	*dummy2	140	Це ранкове небо я вже колись бачив — хоч дата й інша…
resg08_06.ks	*dummy2	141	А от мій стан душі точно такий самий, як тоді.
resg08_06.ks	*dummy2	142	Окаріне? О, ось ти де!
resg08_06.ks	*dummy2	143	Отож, Маюші тобою розчарована!
resg08_06.ks	*dummy2	144	Ну от знову… Я втомлено зітхаю.
resg08_06.ks	*dummy2	145	Окаріне, ти довів Рюку-чан до сліз!
resg08_06.ks	*dummy2	146	Рюка-чан мені сама сказала. Що ти назвав її хлопцем.
resg08_06.ks	*dummy2	147	Окаріне, ну чому ти сказав таку гидоту?
resg08_06.ks	*dummy2	148	…Я саме йду до неї, не хвилюйся.
resg08_06.ks	*dummy2	149	Га? Справді? Це добре.
resg08_06.ks	*dummy2	150	Бо якби ти сказав, що не будеш вибачатися… Маюші б з тобою більше не дружила.
resg08_06.ks	*dummy2	151	Лист має прийти будь-якої миті.
resg08_06.ks	*dummy3	0	Ось і він…
resg08_06.ks	*dummy3	1	Лист від Рюкако. Ось що там написано.
resg08_06.ks	*dummy3	2	«Маю сказати вам щось важливе. Ви не могли б зараз прийти до нашого святилища? Я чекатиму. Скільки треба, чекатиму».
resg08_06.ks	*dummy4	0	Якщо я знову отак покірно поплентаюся до святилища Янабаяші, там мене чекає те саме освідчення.
resg08_06.ks	*dummy4	1	Б-Будьте, будь ласка, моїм хлопцем…!
resg08_06.ks	*dummy4	2	Але цього разу я підготувався.
resg08_06.ks	*dummy4	3	Крістіно! Крістіно!
resg08_06.ks	*dummy4	4	Кріс-чан спить. Вона ж усю ніч не спала, краще не буди.
resg08_06.ks	*dummy4	5	На жаль, не вийде.
resg08_06.ks	*dummy4	6	Крістіно! Прошу, встань!
resg08_06.ks	*dummy4	7	…Та не галасуй.
resg08_06.ks	*dummy4	8	Кріс-чан, туттуру♪
resg08_06.ks	*dummy4	9	Що таке?
resg08_06.ks	*dummy4	10	Я йду до святилища Янабаяші. Ходімо зі мною.
resg08_06.ks	*dummy4	11	Операція «Крістіна II».
resg08_06.ks	*dummy4	12	Можна… до п'ятнадцятого…
resg08_06.ks	*dummy4	13	до того, як Маюрі-чан опиниться в небезпеці… цього досить…
resg08_06.ks	*dummy4	14	…Тому…
resg08_06.ks	*dummy4	15	…будьте, будь ласка, моїм…
resg08_06.ks	*dummy4	16	…
resg08_06.ks	*dummy4	17	…будьте, будь ласка, моїм хлоп…
resg08_06.ks	*dummy4	18	…
resg08_06.ks	*dummy4	19	Хлоп… цем…
resg08_06.ks	*dummy4	20	…
resg08_06.ks	*dummy4	21	Б-Будьте, будь ласка, моїм хлопцем…!
resg08_06.ks	*dummy4	22	…
resg08_06.ks	*dummy4	23	Усе те саме…
resg08_06.ks	*dummy4	24	Отже, час запускати операцію «Крістіна II».
resg08_06.ks	*dummy4	25	П-Пробач. З-Зачекай хвилинку.
resg08_06.ks	*dummy4	26	Я відходжу від Рюкако й телефоную Курісу.
resg08_06.ks	*dummy4	27	Йо, <tips,265,нормісе>.
resg08_06.ks	*dummy4	28	Ти навіть не уявляєш, як мені зараз. Який із мене норміс.
resg08_06.ks	*dummy4	29	Ти чула, що Рюкако щойно сказала?
resg08_06.ks	*dummy4	30	<tips,269,Три рядки для тих, хто щойно зайшов>.
resg08_06.ks	*dummy4	31	То ти не слухала!
resg08_06.ks	*dummy4	32	З такої відстані я нічого не чую.
resg08_06.ks	*dummy4	33	Курісу зараз причаїлася за кущами, де її не видно, і стежить збоку.
resg08_06.ks	*dummy4	34	Освідчення. До п'ятнадцятого. Потім знову стане хлопцем.
resg08_06.ks	*dummy4	35	Ясно.
resg08_06.ks	*dummy4	36	Хм. І чого ти з кожною дрібницею до мене радишся? Виконай бажання Урушібари-сан, та й по всьому.
resg08_06.ks	*dummy4	37	А-Але ж це Рюкако!
resg08_06.ks	*dummy4	38	І що тобі не так? Вона ж така мила.
resg08_06.ks	*dummy4	39	Але ж це хло—
resg08_06.ks	*dummy4	40	Та й це «колись була хлопцем» — може, то просто твої фантазії.
resg08_06.ks	*dummy4	41	Для мене вона з самого початку була «вона».
resg08_06.ks	*dummy4	42	Кх…
resg08_06.ks	*dummy4	43	Змирися вже. Бувай.
resg08_06.ks	*dummy4	44	А, зачек—
resg08_06.ks	*dummy4	45	К-Кхх… І нащо я її взагалі з собою тягнув…
resg08_06.ks	*dummy4	46	Ну ніякої користі з цієї асистентки!
resg08_06.ks	*dummy4	47	Ем… ви щойно по телефону… з Макісе-сан говорили?
resg08_06.ks	*dummy4	48	Гм? А, так…
resg08_06.ks	*dummy4	49	Он як…
resg08_06.ks	*dummy4	50	Ви якось… дуже весело з нею говорили.
resg08_06.ks	*dummy4	51	Щ-Що за дурниці…
resg08_06.ks	*dummy4	52	Це тиск? Вона тисне на мене психологічно?!
resg08_06.ks	*dummy4	53	І ось, ем…
resg08_06.ks	*dummy4	54	Ваша… відповідь…
resg08_06.ks	*dummy4	55	«Будьте, будь ласка, моїм хлопцем».
resg08_06.ks	*dummy4	56	Стосунки на обмежений термін — усього чотири дні.
resg08_06.ks	*dummy4	57	Але —
resg08_06.ks	*dummy4	58	водночас у мене місія: знову зробити Рюкако хлопцем.
resg08_06.ks	*dummy4	59	Інакше Маюрі не врятувати.
resg08_06.ks	*dummy4	60	Тобто: якщо я почну ходити з Рюкако-дівчиною і закохаюся в неї…
resg08_06.ks	*dummy4	61	чи зможу я потім бачити Рюкако-хлопця хлопцем?
resg08_06.ks	*dummy4	62	Але щоб урятувати Маюрі, без згоди Рюкако не обійтися.
resg08_06.ks	*dummy4	63	Якщо я відмовлю й вона розплачеться, з цього нічого не вийде.
resg08_06.ks	*dummy4	64	Заради мети власні почуття доведеться відкинути.
resg08_06.ks	*dummy4	65	Погоджуюсь.
resg08_06.ks	*dummy4	66	Приймаю умову Рюкако.
resg08_06.ks	*dummy4	67	Але перед тим я твердо кажу собі одну річ.
resg08_06.ks	*dummy4	68	…Я не маю права закохатися в Рюкако.
resg08_06.ks	*dummy4	69	…Гаразд.
resg08_06.ks	*dummy4	70	Га…?
resg08_06.ks	*dummy4	71	Ходитиму з тобою. Але тільки до вечора п'ятнадцятого.
resg08_06.ks	*dummy4	72	А…
resg08_06.ks	*dummy4	73	…
resg08_06.ks	*dummy4	74	Ч-Чого ти плачеш?!
resg08_06.ks	*dummy4	75	Ох… схлип… просто я, я така рада…
resg08_06.ks	*dummy4	76	Я була впевнена, що ви відмовите…
resg08_06.ks	*dummy4	77	Як добре… як добре… схлип…
resg08_06.ks	*dummy4	78	…
resg08_06.ks	*dummy4	79	Кепсько…! Знову тьохнуло в грудях…!\nМені не можна закохуватись, а я ось-ось закохаюсь!
resg08_06.ks	*dummy4	80	…Ем, Окабе-сан.
resg08_06.ks	*dummy4	81	Щ-Що таке?!
resg08_06.ks	*dummy4	82	Ем… завтра… побач…
resg08_06.ks	*dummy4	83	Поведіть мене… будь ласка… на побачення.
resg08_06.ks	*dummy4	84	Що… ти сказала…?
resg08_06.ks	*dummy4	85	Побачення…
resg08_06.ks	*dummy4	86	Справді, ми ж тепер пара, а коли двоє кудись ідуть разом, це й називають побаченням.
resg08_06.ks	*dummy4	87	Щойно почав із кимось ходити — і вже відмовлятися від побачення? Такого не пробачають…
resg08_06.ks	*dummy4	88	Піти можна, але куди?
resg08_06.ks	*dummy4	89	Ем…
resg08_06.ks	*dummy4	90	Я хочу туди, куди хочете ви, Окабе-сан…
resg08_06.ks	*dummy4	91	Ем, тобто… я хочу знати, які місця вам до душі…
resg08_06.ks	*dummy4	92	Тобто вона просто перекидає все на мене?
resg08_06.ks	*dummy4	93	…Гаразд, до завтра щось придумаю.
resg08_07.ks	*start	0	Ну?
resg08_07.ks	*start	1	Тьху. Я ж її сюди притягнув, а користі — нуль.
resg08_07.ks	*start	2	То ти погодився з нею зустрічатися? Хоча, судячи з реакції Урушібари-сан, я більш-менш здогадуюсь.
resg08_07.ks	*start	3	Ти що, все бачила?!
resg08_07.ks	*start	4	Ти ж сам мені сказав дивитися, хіба ні?
resg08_07.ks	*start	5	І справді…
resg08_07.ks	*start	6	…Завтра в нас побачення.
resg08_07.ks	*start	7	Хмм…
resg08_07.ks	*start	8	Он як. Наш безумний учений ходить на побачення зі школярками. І що тут безумного?
resg08_07.ks	*start	9	Кх…
resg08_07.ks	*start	10	Вибач. Не хотіла різко. Просто я трохи на нервах.
resg08_07.ks	*start	11	Що саме її дратує, Курісу не каже.
resg08_07.ks	*start	12	Ти зробив цей вибір, щоб урятувати Маюрі. Тож і я подивлюся на це інакше.
resg08_07.ks	*start	13	Гаразд. І що, є хоч якийсь план на завтра?
resg08_07.ks	*start	14	План побачення.
resg08_07.ks	*start	15	Я обіцяв Рюкако щось придумати до завтра.
resg08_07.ks	*start	16	Але, прямо кажучи, не придумав нічого.
resg08_07.ks	*start	17	Ну то є чи ні?
resg08_07.ks	*start	18	Т-Тут мене виручить Темний Фенікс…
resg08_07.ks	*start	19	…Асистентко, скажу тобі одну річ.
resg08_07.ks	*start	20	Я, Темний Фенікс, народжений з IQ 170, як і <tips,270,Ісаак Ньютон>, — безумний учений!
resg08_07.ks	*start	21	І?
resg08_07.ks	*start	22	Певна річ, мене ваблять не жінки, а дослідження! Руйнування структури, що керує світом з тіні, творення хаосу—
resg08_07.ks	*start	23	Ти явно незайманець, дуже дяк—
resg08_07.ks	*start	24	…
resg08_07.ks	*start	25	…Гах?!
resg08_07.ks	*start	26	…З-Забудь, що я щойно сказала.
resg08_07.ks	*start	27	Ти… клята асистентко…! Як ти смієш так безцеремонно різати правду в очі…! Не подарую!
resg08_07.ks	*start	28	П-Пробач…
resg08_07.ks	*start	29	А ти сама?! Твій досвід побачень, певно, неосяжний, якщо ти мені тут читаєш лекції?
resg08_07.ks	*start	30	У…
resg08_07.ks	*start	31	Ага, ось воно! Ти сама тільки й робиш, що вчишся й досліджуєш, — досвіду в тебе нуль, хіба ні?!
resg08_07.ks	*start	32	Ти провела свою юність у далекій Америці, самотньо й без кохання! Хіба ні?!
resg08_07.ks	*start	33	Замовкни! Що поганого в тому, щоб бути незайманою?!
resg08_07.ks	*start	34	…
resg08_07.ks	*start	35	…Гах?!
resg08_07.ks	*start	36	А… а-а-а-а…
resg08_07.ks	*start	37	Вісімнадцятирічна геніальна дівчина кричить «незаймана» в самому серці Акіби… ну-ну.
resg08_07.ks	*start	38	Не здивуюсь, якщо це вже завтра розтягнуть по блогах.
resg08_07.ks	*start	39	Курісу попросила змінити місце, тож ми переходимо.
resg08_07.ks	*start	40	На першому побаченні головне — справити гарне враження.
resg08_07.ks	*start	41	Неохайний вигляд — і думати нема про що. Особливо волосся: обов'язково нормально підстригтися. Довге виглядає брудно, тож ні.
resg08_07.ks	*start	42	Одяг теж має бути точно по розміру.
resg08_07.ks	*start	43	Хлопці з Акіби люблять носити все на розмір-два більше, а це виглядає розхлябано. Погано.
resg08_07.ks	*start	44	…І чому я мушу сидіти в мейд-кафе й слухати від молодшої за мене асистентки — до того ж дівчини — правила першого побачення?
resg08_07.ks	*start	45	На першому побаченні обоє нервують, тож розмова часто зривається. Головне — грати в «м'ячик»: подав — прийняв.
resg08_07.ks	*start	46	Коли говорить лише один, іншому нецікаво, розумієш?
resg08_07.ks	*start	47	Дівчата зазвичай дуже люблять говорити, тож хлопцеві краще бути тим, хто слухає.
resg08_07.ks	*start	48	І не просто слухати, а вставляти доречні відповіді. Тоді дівчина відчує, що її справді слухають.
resg08_07.ks	*start	49	Тобто зі звичайним Окабе тут і говорити нема про що.
resg08_07.ks	*start	50	Для початку просто говори нормально. І, ясна річ, ніякого твого ідіотського реготу.
resg08_07.ks	*start	51	Ей! Ти ж просто вголос читаєш посібник із побачень, тож не говори зі мною зверхньо, американська незайманко!
resg08_07.ks	*start	52	Ми обоє в цьому цілковиті нулі, тож зараз вивчаємо посібник із побачень, куплений щойно в книгарні.
resg08_07.ks	*start	53	Хто тут американська незайманка?
resg08_07.ks	*start	54	А хто ще?
resg08_07.ks	*start	55	Ага-ага, незайманець ти наш.
resg08_07.ks	*start	56	Знаєш приказку? «Фортеця, у яку ніхто не вдерся, — надійна; солдат, який жодної не взяв, — ні на що не годен».
resg08_07.ks	*start	57	Це точно не приказка. І не тріумфуй у такому нікчемному змаганні.
resg08_07.ks	*start	58	…Справді. Аж якось порожньо стало.
resg08_07.ks	*start	59	Але в цьому посібнику з побачень пишуть доволі цікаві речі.
resg08_07.ks	*start	60	Курісу розклала посібник на столі й гортає сторінку за сторінкою.
resg08_07.ks	*start	61	Ось: «ніби ненароком іди з того боку, де дорога» або «нізащо не дозволяй дівчині платити».
resg08_07.ks	*start	62	Затямив? Завтра на побаченні ти маєш виконати все це.
resg08_07.ks	*start	63	Чи здатен я на таку уважність?..
resg08_07.ks	*dummy3	0	Так, і ще… носити з собою чисту хустинку. Коли дівчина збирається сісти на лавку в парку, одразу підстеляти.
resg08_07.ks	*dummy3	1	Я їй не прислуга.
resg08_07.ks	*dummy3	2	Так написано, тож нічого не поробиш.
resg08_07.ks	*dummy3	3	Їжа: жодного фастфуду й забігайлівок, де собу їдять стоячи. Сімейний ресторан — це вже межа. Усе дорожче — радься з власним гаманцем.
resg08_07.ks	*dummy3	4	Сімейний ресторан — це вже межа…
resg08_07.ks	*dummy3	5	А де в Акібі взагалі є сімейні ресторани?..
resg08_07.ks	*dummy3	6	На місце зустрічі приходити щонайменше за 15 хвилин. Спізнюватися — суворо заборонено.
resg08_07.ks	*dummy3	7	За 15 хвилин наперед…
resg08_07.ks	*dummy3	8	Далі — маршрут побачення. Кіно, музей, прогулянка містом, поїсти — безпечні варіанти.
resg08_07.ks	*dummy4	0	Ясно. Якось усе несподівано буденно.
resg08_07.ks	*dummy4	1	Коли кажуть «перше побачення», я думав, що обов'язково треба—
resg08_07.ks	*dummy4	2	Поїхати на курортний берег, де гарно сідає сонце, і там обмінятися першим поцілунком.
resg08_07.ks	*dummy4	3	О, це страшенно романтично!
resg08_07.ks	*dummy4	4	…Тобто ні, у тебе тут думки незайманця на повних обертах. Ти передивився дорам і манги.
resg08_07.ks	*dummy4	5	Ти теж.
resg08_07.ks	*dummy4	6	І взагалі, вона неповнолітня, тож навіть не думай тягнути її в готель, ясно?
resg08_07.ks	*dummy4	7	…Такого не буде.
resg08_07.ks	*dummy4	8	Ну, це загалом усе. Як тобі? Моя лекція хоч трохи допомогла?
resg08_07.ks	*dummy4	9	Не твоя лекція, а лекція посібника.
resg08_07.ks	*dummy4	10	Але прогулянка містом теж зійде за побачення.\nТоді й грошей не витрачу.
resg08_07.ks	*dummy4	11	Кьомо, ти йдеш із кимось на побачення, няв?
resg08_07.ks	*dummy4	12	Дякуємо за очікування♪ Ваша кава з льодом, няв♪
resg08_07.ks	*dummy4	13	Фейріс приносить наші напої і, як завжди, додає сироп та молоко просто в нас на очах.
resg08_07.ks	*dummy4	14	Курісу спостерігає за цим із неприхованою цікавістю. А, точно, вона ж у мейд-кафе вперше.
resg08_07.ks	*dummy4	15	Твоя пара — Маюші, няв?
resg08_07.ks	*dummy4	16	Чому раптом Маюрі?
resg08_07.ks	*dummy4	17	Нявняв? Не вона, няв? Тоді…
resg08_07.ks	*dummy4	18	Фейріс пильно вглядається в обличчя Курісу—
resg08_07.ks	*dummy4	19	Оця дівчинка, няв?
resg08_07.ks	*dummy4	20	Ф-Фе?!
resg08_07.ks	*dummy4	21	Ні, вона — моя асистентка.
resg08_07.ks	*dummy4	22	…
resg08_07.ks	*dummy4	23	Тоді якась інша, няв? Кьомо, ти котяра — надто вже до багатьох дівчат тягнеш руки, няв.
resg08_07.ks	*dummy4	24	Ого… То ти до багатьох дівчат руки тягнеш?
resg08_07.ks	*dummy4	25	Що за дурниці.
resg08_07.ks	*dummy4	26	Хоча… я ж колись обіймав Фейріс.
resg08_07.ks	*dummy4	27	Стривай. А коли це було?
resg08_07.ks	*dummy4	28	Точно, 14-го. Але я стрибнув у часі на 12-те, тож цього більше «не було»…
resg08_07.ks	*dummy4	29	І від цього чомусь стає самотньо…
resg08_08.ks	*start	0	Отже, наступний день.
resg08_08.ks	*start	1	Ми з Рюкако гуляємо по Акібі.
resg08_08.ks	*start	2	К-Куди… тепер підемо?
resg08_08.ks	*start	3	Подія № 1 — обід у сімейному ресторанчику — позаду. Рахунок оплачую я, і ми знову виходимо в спеку.
resg08_08.ks	*start	4	План побачення в мене в голові розписаний до дрібниць.
resg08_08.ks	*start	5	Поблукаємо містом—тобто, пройдімося?
resg08_08.ks	*start	6	Е, а, так.
resg08_08.ks	*start	7	В Акібі повно людей. Ще б пак — п'ятниця на святах Обон.
resg08_08.ks	*start	8	…
resg08_08.ks	*start	9	І все ж розмова зовсім не клеїться.
resg08_08.ks	*start	10	Ем… Окабе-сан.
resg08_08.ks	*start	11	Що таке?
resg08_08.ks	*start	12	…Ви пам'ятаєте?
resg08_08.ks	*start	13	Як ми з вами вперше зустрілися.
resg08_08.ks	*start	14	— …Так.
resg08_08.ks	*start	15	Це було в травні, на Золотому тижні.
resg08_08.ks	*start	16	Я тоді ходив по Акібі, шукав деталі для нового Гаджета Майбутнього, — і побачив Рюкако в повному вбранні жриці, а до неї чіплялися фотофанати.
resg08_08.ks	*start	17	П-Припиніть, будь ласка… я не можу…
resg08_08.ks	*start	18	Б-Будь ласка, лише одне фото, і все.
resg08_08.ks	*start	19	Цей косплей — це ж суцільне мое! Я ще не бачив, щоб хтось так носив вбрання міко.
resg08_08.ks	*start	20	Ц-Це… це не косплей…
resg08_08.ks	*start	21	Якби ти ще стала в миленьку позу, я б д-дуже-дуже зрадів.
resg08_08.ks	*start	22	О, придумав, придумав! Зроби, як Меґумі-тан з «<tips,271,Міко Міко Овердрайв>»!
resg08_08.ks	*start	23	Оце тема! Це буде супер! Ти ж знаєш Меґумі-тан? Зробиш її позу?
resg08_08.ks	*start	24	Н-Не знаю, вибачте…
resg08_08.ks	*start	25	А чого ти так упираєшся? Ти ж прийшла в Акібу в косплеї — значить, сама хотіла, щоб тебе фотали.
resg08_08.ks	*start	26	А тепер відмовляєшся? Дивно якось, не?
resg08_08.ks	*start	27	Ага. Чи ти нас відшиваєш, бо ми для тебе гидкі?
resg08_08.ks	*start	28	Н-Ні, це… це не косплей…
resg08_08.ks	*start	29	Правду кажучи, вбрання жриці й мене схвилювало.
resg08_08.ks	*start	30	Бо жриця — істота свята. Обране покликання, служба богам.
resg08_08.ks	*start	31	Кажуть, тепер у святилищах служать якісь студентки на підробітку, але такої дешевої підробки я нізащо не визнаю.
resg08_08.ks	*start	32	А вимагати фотосесії від святої жриці — це опоганення богів. Стерпіти такого я не міг і гукнув, не втримавшись.
resg08_08.ks	*start	33	Гей ви, фотофанати!
resg08_08.ks	*start	34	Е?
resg08_08.ks	*start	35	Щ-Що ти за один…
resg08_08.ks	*start	36	Хмф. Ви що, мене не знаєте?
resg08_08.ks	*start	37	Я — Темний Фенікс!
